run_id,subject,exercise,restimulus,rerepetition,n_samples,first_source_row,last_source_row,duration_seconds,segment_type
15297,2,2,0,0,536,8995149,8995684,5.36,rest
15298,2,2,3,10,354,8995685,8996038,3.54,active
15299,2,2,0,0,544,8996039,8996582,5.44,rest
15300,2,2,4,1,315,8996583,8996897,3.15,active
15301,2,2,0,0,490,8996898,8997387,4.9,rest
15302,2,2,4,2,369,8997388,8997756,3.69,active
15303,2,2,0,0,454,8997757,8998210,4.54,rest
15304,2,2,4,3,387,8998211,8998597,3.87,active
15305,2,2,0,0,466,8998598,8999063,4.66,rest
15306,2,2,4,4,421,8999064,8999484,4.21,active
15307,2,2,0,0,400,8999485,8999884,4.0,rest
15308,2,2,4,5,392,8999885,9000276,3.92,active
15309,2,2,0,0,464,9000277,9000740,4.64,rest
15310,2,2,4,6,428,9000741,9001168,4.28,active
15311,2,2,0,0,372,9001169,9001540,3.72,rest
15312,2,2,4,7,421,9001541,9001961,4.21,active
15313,2,2,0,0,451,9001962,9002412,4.51,rest
15314,2,2,4,8,416,9002413,9002828,4.16,active
15315,2,2,0,0,427,9002829,9003255,4.27,rest
15316,2,2,4,9,384,9003256,9003639,3.84,active
15317,2,2,0,0,457,9003640,9004096,4.57,rest
15318,2,2,4,10,373,9004097,9004469,3.73,active
15319,2,2,0,0,520,9004470,9004989,5.2,rest
15320,2,2,5,1,292,9004990,9005281,2.92,active
15321,2,2,0,0,500,9005282,9005781,5.0,rest
15322,2,2,5,2,327,9005782,9006108,3.27,active
15323,2,2,0,0,534,9006109,9006642,5.34,rest
15324,2,2,5,3,297,9006643,9006939,2.97,active
15325,2,2,0,0,500,9006940,9007439,5.0,rest
15326,2,2,5,4,383,9007440,9007822,3.83,active
15327,2,2,0,0,471,9007823,9008293,4.71,rest
15328,2,2,5,5,371,9008294,9008664,3.71,active
15329,2,2,0,0,496,9008665,9009160,4.96,rest
15330,2,2,5,6,305,9009161,9009465,3.05,active
15331,2,2,0,0,510,9009466,9009975,5.1,rest
15332,2,2,5,7,408,9009976,9010383,4.08,active
15333,2,2,0,0,438,9010384,9010821,4.38,rest
15334,2,2,5,8,346,9010822,9011167,3.46,active
15335,2,2,0,0,492,9011168,9011659,4.92,rest
15336,2,2,5,9,389,9011660,9012048,3.89,active
15337,2,2,0,0,475,9012049,9012523,4.75,rest
15338,2,2,5,10,285,9012524,9012808,2.85,active
15339,2,2,0,0,582,9012809,9013390,5.82,rest
15340,2,2,6,1,339,9013391,9013729,3.39,active
15341,2,2,0,0,460,9013730,9014189,4.6,rest
15342,2,2,6,2,278,9014190,9014467,2.78,active
15343,2,2,0,0,528,9014468,9014995,5.28,rest
15344,2,2,6,3,299,9014996,9015294,2.99,active
15345,2,2,0,0,528,9015295,9015822,5.28,rest
15346,2,2,6,4,320,9015823,9016142,3.2,active
15347,2,2,0,0,531,9016143,9016673,5.31,rest
15348,2,2,6,5,311,9016674,9016984,3.11,active
15349,2,2,0,0,527,9016985,9017511,5.27,rest
15350,2,2,6,6,339,9017512,9017850,3.39,active
15351,2,2,0,0,489,9017851,9018339,4.89,rest
15352,2,2,6,7,342,9018340,9018681,3.42,active
15353,2,2,0,0,496,9018682,9019177,4.96,rest
15354,2,2,6,8,364,9019178,9019541,3.64,active
15355,2,2,0,0,491,9019542,9020032,4.91,rest
15356,2,2,6,9,312,9020033,9020344,3.12,active
15357,2,2,0,0,560,9020345,9020904,5.6,rest
15358,2,2,6,10,262,9020905,9021166,2.62,active
15359,2,2,0,0,637,9021167,9021803,6.37,rest
15360,2,2,7,1,248,9021804,9022051,2.48,active
15361,2,2,0,0,490,9022052,9022541,4.9,rest
15362,2,2,7,2,456,9022542,9022997,4.56,active
15363,2,2,0,0,361,9022998,9023358,3.61,rest
15364,2,2,7,3,409,9023359,9023767,4.09,active
15365,2,2,0,0,459,9023768,9024226,4.59,rest
15366,2,2,7,4,372,9024227,9024598,3.72,active
15367,2,2,0,0,531,9024599,9025129,5.31,rest
15368,2,2,7,5,301,9025130,9025430,3.01,active
15369,2,2,0,0,482,9025431,9025912,4.82,rest
15370,2,2,7,6,419,9025913,9026331,4.19,active
15371,2,2,0,0,356,9026332,9026687,3.56,rest
15372,2,2,7,7,392,9026688,9027079,3.92,active
15373,2,2,0,0,486,9027080,9027565,4.86,rest
15374,2,2,7,8,378,9027566,9027943,3.78,active
15375,2,2,0,0,490,9027944,9028433,4.9,rest
15376,2,2,7,9,335,9028434,9028768,3.35,active
15377,2,2,0,0,515,9028769,9029283,5.15,rest
15378,2,2,7,10,333,9029284,9029616,3.33,active
15379,2,2,0,0,562,9029617,9030178,5.62,rest
15380,2,2,8,1,281,9030179,9030459,2.81,active
15381,2,2,0,0,499,9030460,9030958,4.99,rest
15382,2,2,8,2,296,9030959,9031254,2.96,active
15383,2,2,0,0,545,9031255,9031799,5.45,rest
15384,2,2,8,3,285,9031800,9032084,2.85,active
15385,2,2,0,0,544,9032085,9032628,5.44,rest
15386,2,2,8,4,314,9032629,9032942,3.14,active
15387,2,2,0,0,545,9032943,9033487,5.45,rest
15388,2,2,8,5,305,9033488,9033792,3.05,active
15389,2,2,0,0,516,9033793,9034308,5.16,rest
15390,2,2,8,6,291,9034309,9034599,2.91,active
15391,2,2,0,0,532,9034600,9035131,5.32,rest
15392,2,2,8,7,338,9035132,9035469,3.38,active
15393,2,2,0,0,543,9035470,9036012,5.43,rest
15394,2,2,8,8,269,9036013,9036281,2.69,active
15395,2,2,0,0,506,9036282,9036787,5.06,rest
15396,2,2,8,9,311,9036788,9037098,3.11,active
15397,2,2,0,0,591,9037099,9037689,5.91,rest
15398,2,2,8,10,279,9037690,9037968,2.79,active
15399,2,2,0,0,573,9037969,9038541,5.73,rest
15400,2,2,9,1,370,9038542,9038911,3.7,active
15401,2,2,0,0,421,9038912,9039332,4.21,rest
15402,2,2,9,2,377,9039333,9039709,3.77,active
15403,2,2,0,0,466,9039710,9040175,4.66,rest
15404,2,2,9,3,340,9040176,9040515,3.4,active
15405,2,2,0,0,489,9040516,9041004,4.89,rest
15406,2,2,9,4,351,9041005,9041355,3.51,active
15407,2,2,0,0,475,9041356,9041830,4.75,rest
15408,2,2,9,5,365,9041831,9042195,3.65,active
15409,2,2,0,0,501,9042196,9042696,5.01,rest
15410,2,2,9,6,319,9042697,9043015,3.19,active
15411,2,2,0,0,471,9043016,9043486,4.71,rest
15412,2,2,9,7,409,9043487,9043895,4.09,active
15413,2,2,0,0,450,9043896,9044345,4.5,rest
15414,2,2,9,8,367,9044346,9044712,3.67,active
15415,2,2,0,0,482,9044713,9045194,4.82,rest
15416,2,2,9,9,393,9045195,9045587,3.93,active
15417,2,2,0,0,487,9045588,9046074,4.87,rest
15418,2,2,9,10,346,9046075,9046420,3.46,active
15419,2,2,0,0,433,9046421,9046853,4.33,rest
15420,2,2,10,1,411,9046854,9047264,4.11,active
15421,2,2,0,0,432,9047265,9047696,4.32,rest
15422,2,2,10,2,338,9047697,9048034,3.38,active
15423,2,2,0,0,468,9048035,9048502,4.68,rest
15424,2,2,10,3,392,9048503,9048894,3.92,active
15425,2,2,0,0,484,9048895,9049378,4.84,rest
15426,2,2,10,4,389,9049379,9049767,3.89,active
15427,2,2,0,0,429,9049768,9050196,4.29,rest
15428,2,2,10,5,344,9050197,9050540,3.44,active
15429,2,2,0,0,515,9050541,9051055,5.15,rest
15430,2,2,10,6,375,9051056,9051430,3.75,active
15431,2,2,0,0,436,9051431,9051866,4.36,rest
15432,2,2,10,7,414,9051867,9052280,4.14,active
15433,2,2,0,0,424,9052281,9052704,4.24,rest
15434,2,2,10,8,358,9052705,9053062,3.58,active
15435,2,2,0,0,493,9053063,9053555,4.93,rest
15436,2,2,10,9,324,9053556,9053879,3.24,active
15437,2,2,0,0,495,9053880,9054374,4.95,rest
15438,2,2,10,10,391,9054375,9054765,3.91,active
15439,2,2,0,0,463,9054766,9055228,4.63,rest
15440,2,2,11,1,417,9055229,9055645,4.17,active
15441,2,2,0,0,383,9055646,9056028,3.83,rest
15442,2,2,11,2,527,9056029,9056555,5.27,active
15443,2,2,0,0,345,9056556,9056900,3.45,rest
15444,2,2,11,3,335,9056901,9057235,3.35,active
15445,2,2,0,0,475,9057236,9057710,4.75,rest
15446,2,2,11,4,441,9057711,9058151,4.41,active
15447,2,2,0,0,372,9058152,9058523,3.72,rest
15448,2,2,11,5,481,9058524,9059004,4.81,active
15449,2,2,0,0,385,9059005,9059389,3.85,rest
15450,2,2,11,6,456,9059390,9059845,4.56,active
15451,2,2,0,0,359,9059846,9060204,3.59,rest
15452,2,2,11,7,411,9060205,9060615,4.11,active
15453,2,2,0,0,450,9060616,9061065,4.5,rest
15454,2,2,11,8,340,9061066,9061405,3.4,active
15455,2,2,0,0,465,9061406,9061870,4.65,rest
15456,2,2,11,9,364,9061871,9062234,3.64,active
15457,2,2,0,0,493,9062235,9062727,4.93,rest
15458,2,2,11,10,348,9062728,9063075,3.48,active
15459,2,2,0,0,495,9063076,9063570,4.95,rest
15460,2,2,12,1,299,9063571,9063869,2.99,active
15461,2,2,0,0,496,9063870,9064365,4.96,rest
15462,2,2,12,2,332,9064366,9064697,3.32,active
15463,2,2,0,0,519,9064698,9065216,5.19,rest
15464,2,2,12,3,290,9065217,9065506,2.9,active
15465,2,2,0,0,531,9065507,9066037,5.31,rest
15466,2,2,12,4,405,9066038,9066442,4.05,active
15467,2,2,0,0,448,9066443,9066890,4.48,rest
15468,2,2,12,5,307,9066891,9067197,3.07,active
15469,2,2,0,0,532,9067198,9067729,5.32,rest
15470,2,2,12,6,321,9067730,9068050,3.21,active
15471,2,2,0,0,558,9068051,9068608,5.58,rest
15472,2,2,12,7,298,9068609,9068906,2.98,active
15473,2,2,0,0,499,9068907,9069405,4.99,rest
15474,2,2,12,8,309,9069406,9069714,3.09,active
15475,2,2,0,0,534,9069715,9070248,5.34,rest
15476,2,2,12,9,287,9070249,9070535,2.87,active
15477,2,2,0,0,562,9070536,9071097,5.62,rest
15478,2,2,12,10,286,9071098,9071383,2.86,active
15479,2,2,0,0,538,9071384,9071921,5.38,rest
15480,2,2,13,1,373,9071922,9072294,3.73,active
15481,2,2,0,0,480,9072295,9072774,4.8,rest
15482,2,2,13,2,349,9072775,9073123,3.49,active
15483,2,2,0,0,462,9073124,9073585,4.62,rest
15484,2,2,13,3,344,9073586,9073929,3.44,active
15485,2,2,0,0,539,9073930,9074468,5.39,rest
15486,2,2,13,4,310,9074469,9074778,3.1,active
15487,2,2,0,0,502,9074779,9075280,5.02,rest
15488,2,2,13,5,382,9075281,9075662,3.82,active
15489,2,2,0,0,418,9075663,9076080,4.18,rest
15490,2,2,13,6,412,9076081,9076492,4.12,active
15491,2,2,0,0,480,9076493,9076972,4.8,rest
15492,2,2,13,7,300,9076973,9077272,3.0,active
15493,2,2,0,0,504,9077273,9077776,5.04,rest
15494,2,2,13,8,377,9077777,9078153,3.77,active
15495,2,2,0,0,510,9078154,9078663,5.1,rest
15496,2,2,13,9,393,9078664,9079056,3.93,active
15497,2,2,0,0,423,9079057,9079479,4.23,rest
15498,2,2,13,10,408,9079480,9079887,4.08,active
15499,2,2,0,0,420,9079888,9080307,4.2,rest
15500,2,2,14,1,374,9080308,9080681,3.74,active
15501,2,2,0,0,471,9080682,9081152,4.71,rest
15502,2,2,14,2,256,9081153,9081408,2.56,active
15503,2,2,0,0,568,9081409,9081976,5.68,rest
15504,2,2,14,3,265,9081977,9082241,2.65,active
15505,2,2,0,0,582,9082242,9082823,5.82,rest
15506,2,2,14,4,345,9082824,9083168,3.45,active
15507,2,2,0,0,491,9083169,9083659,4.91,rest
15508,2,2,14,5,303,9083660,9083962,3.03,active
15509,2,2,0,0,542,9083963,9084504,5.42,rest
15510,2,2,14,6,258,9084505,9084762,2.58,active
15511,2,2,0,0,559,9084763,9085321,5.59,rest
15512,2,2,14,7,363,9085322,9085684,3.63,active
15513,2,2,0,0,488,9085685,9086172,4.88,rest
15514,2,2,14,8,342,9086173,9086514,3.42,active
15515,2,2,0,0,504,9086515,9087018,5.04,rest
15516,2,2,14,9,387,9087019,9087405,3.87,active
15517,2,2,0,0,474,9087406,9087879,4.74,rest
15518,2,2,14,10,323,9087880,9088202,3.23,active
15519,2,2,0,0,528,9088203,9088730,5.28,rest
15520,2,2,15,1,253,9088731,9088983,2.53,active
15521,2,2,0,0,535,9088984,9089518,5.35,rest
15522,2,2,15,2,296,9089519,9089814,2.96,active
15523,2,2,0,0,547,9089815,9090361,5.47,rest
15524,2,2,15,3,279,9090362,9090640,2.79,active
15525,2,2,0,0,550,9090641,9091190,5.5,rest
15526,2,2,15,4,322,9091191,9091512,3.22,active
15527,2,2,0,0,555,9091513,9092067,5.55,rest
15528,2,2,15,5,278,9092068,9092345,2.78,active
15529,2,2,0,0,555,9092346,9092900,5.55,rest
15530,2,2,15,6,293,9092901,9093193,2.93,active
15531,2,2,0,0,536,9093194,9093729,5.36,rest
15532,2,2,15,7,250,9093730,9093979,2.5,active
15533,2,2,0,0,558,9093980,9094537,5.58,rest
15534,2,2,15,8,372,9094538,9094909,3.72,active
15535,2,2,0,0,509,9094910,9095418,5.09,rest
15536,2,2,15,9,336,9095419,9095754,3.36,active
15537,2,2,0,0,509,9095755,9096263,5.09,rest
15538,2,2,15,10,238,9096264,9096501,2.38,active
15539,2,2,0,0,644,9096502,9097145,6.44,rest
15540,2,2,16,1,394,9097146,9097539,3.94,active
15541,2,2,0,0,377,9097540,9097916,3.77,rest
15542,2,2,16,2,432,9097917,9098348,4.32,active
15543,2,2,0,0,396,9098349,9098744,3.96,rest
15544,2,2,16,3,383,9098745,9099127,3.83,active
15545,2,2,0,0,484,9099128,9099611,4.84,rest
15546,2,2,16,4,303,9099612,9099914,3.03,active
15547,2,2,0,0,497,9099915,9100411,4.97,rest
15548,2,2,16,5,351,9100412,9100762,3.51,active
15549,2,2,0,0,494,9100763,9101256,4.94,rest
15550,2,2,16,6,388,9101257,9101644,3.88,active
15551,2,2,0,0,436,9101645,9102080,4.36,rest
15552,2,2,16,7,447,9102081,9102527,4.47,active
15553,2,2,0,0,371,9102528,9102898,3.71,rest
15554,2,2,16,8,468,9102899,9103366,4.68,active
15555,2,2,0,0,381,9103367,9103747,3.81,rest
15556,2,2,16,9,455,9103748,9104202,4.55,active
15557,2,2,0,0,440,9104203,9104642,4.4,rest
15558,2,2,16,10,358,9104643,9105000,3.58,active
15559,2,2,0,0,404,9105001,9105404,4.04,rest
15560,2,2,17,1,445,9105405,9105849,4.45,active
15561,2,2,0,0,431,9105850,9106280,4.31,rest
15562,2,2,17,2,327,9106281,9106607,3.27,active
15563,2,2,0,0,476,9106608,9107083,4.76,rest
15564,2,2,17,3,449,9107084,9107532,4.49,active
15565,2,2,0,0,416,9107533,9107948,4.16,rest
15566,2,2,17,4,416,9107949,9108364,4.16,active
15567,2,2,0,0,428,9108365,9108792,4.28,rest
15568,2,2,17,5,429,9108793,9109221,4.29,active
15569,2,2,0,0,378,9109222,9109599,3.78,rest
15570,2,2,17,6,449,9109600,9110048,4.49,active
15571,2,2,0,0,397,9110049,9110445,3.97,rest
15572,2,2,17,7,461,9110446,9110906,4.61,active
15573,2,2,0,0,406,9110907,9111312,4.06,rest
15574,2,2,17,8,405,9111313,9111717,4.05,active
15575,2,2,0,0,419,9111718,9112136,4.19,rest
15576,2,2,17,9,404,9112137,9112540,4.04,active
15577,2,2,0,0,436,9112541,9112976,4.36,rest
15578,2,2,17,10,397,9112977,9113373,3.97,active
15579,2,2,0,0,369,9113374,9113742,3.69,rest
15580,2,3,0,0,484,9113743,9114226,4.84,rest
15581,2,3,1,1,411,9114227,9114637,4.11,active
15582,2,3,0,0,353,9114638,9114990,3.53,rest
15583,2,3,1,2,340,9114991,9115330,3.4,active
15584,2,3,0,0,459,9115331,9115789,4.59,rest
15585,2,3,1,3,419,9115790,9116208,4.19,active
15586,2,3,0,0,423,9116209,9116631,4.23,rest
15587,2,3,1,4,371,9116632,9117002,3.71,active
15588,2,3,0,0,445,9117003,9117447,4.45,rest
15589,2,3,1,5,346,9117448,9117793,3.46,active
15590,2,3,0,0,493,9117794,9118286,4.93,rest
15591,2,3,1,6,385,9118287,9118671,3.85,active
15592,2,3,0,0,482,9118672,9119153,4.82,rest
15593,2,3,1,7,380,9119154,9119533,3.8,active
15594,2,3,0,0,470,9119534,9120003,4.7,rest
15595,2,3,1,8,379,9120004,9120382,3.79,active
15596,2,3,0,0,456,9120383,9120838,4.56,rest
15597,2,3,1,9,313,9120839,9121151,3.13,active
15598,2,3,0,0,496,9121152,9121647,4.96,rest
15599,2,3,1,10,323,9121648,9121970,3.23,active
15600,2,3,0,0,2219,9121971,9124189,22.19,rest
15601,2,3,2,1,294,9124190,9124483,2.94,active
15602,2,3,0,0,395,9124484,9124878,3.95,rest
15603,2,3,2,2,365,9124879,9125243,3.65,active
15604,2,3,0,0,474,9125244,9125717,4.74,rest
15605,2,3,2,3,381,9125718,9126098,3.81,active
15606,2,3,0,0,454,9126099,9126552,4.54,rest
15607,2,3,2,4,360,9126553,9126912,3.6,active
15608,2,3,0,0,494,9126913,9127406,4.94,rest
15609,2,3,2,5,343,9127407,9127749,3.43,active
15610,2,3,0,0,507,9127750,9128256,5.07,rest
15611,2,3,2,6,315,9128257,9128571,3.15,active
15612,2,3,0,0,518,9128572,9129089,5.18,rest
15613,2,3,2,7,293,9129090,9129382,2.93,active
15614,2,3,0,0,541,9129383,9129923,5.41,rest
15615,2,3,2,8,433,9129924,9130356,4.33,active
15616,2,3,0,0,363,9130357,9130719,3.63,rest
15617,2,3,2,9,390,9130720,9131109,3.9,active
15618,2,3,0,0,429,9131110,9131538,4.29,rest
15619,2,3,2,10,419,9131539,9131957,4.19,active
15620,2,3,0,0,1183,9131958,9133140,11.83,rest
15621,2,3,3,1,395,9133141,9133535,3.95,active
15622,2,3,0,0,315,9133536,9133850,3.15,rest
15623,2,3,3,2,325,9133851,9134175,3.25,active
15624,2,3,0,0,518,9134176,9134693,5.18,rest
15625,2,3,3,3,347,9134694,9135040,3.47,active
15626,2,3,0,0,464,9135041,9135504,4.64,rest
15627,2,3,3,4,376,9135505,9135880,3.76,active
15628,2,3,0,0,478,9135881,9136358,4.78,rest
15629,2,3,3,5,330,9136359,9136688,3.3,active
15630,2,3,0,0,475,9136689,9137163,4.75,rest
15631,2,3,3,6,375,9137164,9137538,3.75,active
15632,2,3,0,0,489,9137539,9138027,4.89,rest
15633,2,3,3,7,303,9138028,9138330,3.03,active
15634,2,3,0,0,500,9138331,9138830,5.0,rest
15635,2,3,3,8,339,9138831,9139169,3.39,active
15636,2,3,0,0,515,9139170,9139684,5.15,rest
15637,2,3,3,9,312,9139685,9139996,3.12,active
15638,2,3,0,0,528,9139997,9140524,5.28,rest
15639,2,3,3,10,385,9140525,9140909,3.85,active
15640,2,3,0,0,2334,9140910,9143243,23.34,rest
15641,2,3,4,1,239,9143244,9143482,2.39,active
15642,2,3,0,0,544,9143483,9144026,5.44,rest
15643,2,3,4,2,303,9144027,9144329,3.03,active
15644,2,3,0,0,530,9144330,9144859,5.3,rest
15645,2,3,4,3,395,9144860,9145254,3.95,active
15646,2,3,0,0,438,9145255,9145692,4.38,rest
15647,2,3,4,4,288,9145693,9145980,2.88,active
15648,2,3,0,0,574,9145981,9146554,5.74,rest
15649,2,3,4,5,375,9146555,9146929,3.75,active
15650,2,3,0,0,470,9146930,9147399,4.7,rest
15651,2,3,4,6,300,9147400,9147699,3.0,active
15652,2,3,0,0,519,9147700,9148218,5.19,rest
15653,2,3,4,7,329,9148219,9148547,3.29,active
15654,2,3,0,0,513,9148548,9149060,5.13,rest
15655,2,3,4,8,348,9149061,9149408,3.48,active
15656,2,3,0,0,482,9149409,9149890,4.82,rest
15657,2,3,4,9,275,9149891,9150165,2.75,active
15658,2,3,0,0,548,9150166,9150713,5.48,rest
15659,2,3,4,10,394,9150714,9151107,3.94,active
15660,2,3,0,0,1740,9151108,9152847,17.4,rest
15661,2,3,5,1,312,9152848,9153159,3.12,active
15662,2,3,0,0,486,9153160,9153645,4.86,rest
15663,2,3,5,2,329,9153646,9153974,3.29,active
15664,2,3,0,0,490,9153975,9154464,4.9,rest
15665,2,3,5,3,344,9154465,9154808,3.44,active
15666,2,3,0,0,515,9154809,9155323,5.15,rest
15667,2,3,5,4,333,9155324,9155656,3.33,active
15668,2,3,0,0,501,9155657,9156157,5.01,rest
15669,2,3,5,5,294,9156158,9156451,2.94,active
15670,2,3,0,0,509,9156452,9156960,5.09,rest
15671,2,3,5,6,344,9156961,9157304,3.44,active
15672,2,3,0,0,529,9157305,9157833,5.29,rest
15673,2,3,5,7,316,9157834,9158149,3.16,active
15674,2,3,0,0,487,9158150,9158636,4.87,rest
15675,2,3,5,8,358,9158637,9158994,3.58,active
15676,2,3,0,0,566,9158995,9159560,5.66,rest
15677,2,3,5,9,348,9159561,9159908,3.48,active
15678,2,3,0,0,413,9159909,9160321,4.13,rest
15679,2,3,5,10,381,9160322,9160702,3.81,active
15680,2,3,0,0,2730,9160703,9163432,27.3,rest
15681,2,3,6,1,375,9163433,9163807,3.75,active
15682,2,3,0,0,433,9163808,9164240,4.33,rest
15683,2,3,6,2,249,9164241,9164489,2.49,active
15684,2,3,0,0,533,9164490,9165022,5.33,rest
15685,2,3,6,3,489,9165023,9165511,4.89,active
15686,2,3,0,0,354,9165512,9165865,3.54,rest
15687,2,3,6,4,363,9165866,9166228,3.63,active
15688,2,3,0,0,485,9166229,9166713,4.85,rest
15689,2,3,6,5,339,9166714,9167052,3.39,active
15690,2,3,0,0,491,9167053,9167543,4.91,rest
15691,2,3,6,6,349,9167544,9167892,3.49,active
15692,2,3,0,0,474,9167893,9168366,4.74,rest
15693,2,3,6,7,338,9168367,9168704,3.38,active
15694,2,3,0,0,520,9168705,9169224,5.2,rest
15695,2,3,6,8,316,9169225,9169540,3.16,active
15696,2,3,0,0,495,9169541,9170035,4.95,rest
15697,2,3,6,9,431,9170036,9170466,4.31,active
15698,2,3,0,0,391,9170467,9170857,3.91,rest
15699,2,3,6,10,391,9170858,9171248,3.91,active
15700,2,3,0,0,2087,9171249,9173335,20.87,rest
15701,2,3,7,1,304,9173336,9173639,3.04,active
15702,2,3,0,0,480,9173640,9174119,4.8,rest
15703,2,3,7,2,338,9174120,9174457,3.38,active
15704,2,3,0,0,511,9174458,9174968,5.11,rest
15705,2,3,7,3,275,9174969,9175243,2.75,active
15706,2,3,0,0,563,9175244,9175806,5.63,rest
15707,2,3,7,4,282,9175807,9176088,2.82,active
15708,2,3,0,0,543,9176089,9176631,5.43,rest
15709,2,3,7,5,362,9176632,9176993,3.62,active
15710,2,3,0,0,507,9176994,9177500,5.07,rest
15711,2,3,7,6,379,9177501,9177879,3.79,active
15712,2,3,0,0,454,9177880,9178333,4.54,rest
15713,2,3,7,7,352,9178334,9178685,3.52,active
15714,2,3,0,0,494,9178686,9179179,4.94,rest
15715,2,3,7,8,378,9179180,9179557,3.78,active
15716,2,3,0,0,422,9179558,9179979,4.22,rest
15717,2,3,7,9,349,9179980,9180328,3.49,active
15718,2,3,0,0,522,9180329,9180850,5.22,rest
15719,2,3,7,10,329,9180851,9181179,3.29,active
15720,2,3,0,0,1322,9181180,9182501,13.22,rest
15721,2,3,8,1,275,9182502,9182776,2.75,active
15722,2,3,0,0,406,9182777,9183182,4.06,rest
15723,2,3,8,2,370,9183183,9183552,3.7,active
15724,2,3,0,0,469,9183553,9184021,4.69,rest
15725,2,3,8,3,311,9184022,9184332,3.11,active
15726,2,3,0,0,518,9184333,9184850,5.18,rest
15727,2,3,8,4,304,9184851,9185154,3.04,active
15728,2,3,0,0,539,9185155,9185693,5.39,rest
15729,2,3,8,5,290,9185694,9185983,2.9,active
15730,2,3,0,0,558,9185984,9186541,5.58,rest
15731,2,3,8,6,410,9186542,9186951,4.1,active
15732,2,3,0,0,413,9186952,9187364,4.13,rest
15733,2,3,8,7,380,9187365,9187744,3.8,active
15734,2,3,0,0,487,9187745,9188231,4.87,rest
15735,2,3,8,8,400,9188232,9188631,4.0,active
15736,2,3,0,0,448,9188632,9189079,4.48,rest
15737,2,3,8,9,329,9189080,9189408,3.29,active
15738,2,3,0,0,488,9189409,9189896,4.88,rest
15739,2,3,8,10,329,9189897,9190225,3.29,active
15740,2,3,0,0,1182,9190226,9191407,11.82,rest
15741,2,3,9,1,386,9191408,9191793,3.86,active
15742,2,3,0,0,414,9191794,9192207,4.14,rest
15743,2,3,9,2,356,9192208,9192563,3.56,active
15744,2,3,0,0,462,9192564,9193025,4.62,rest
15745,2,3,9,3,281,9193026,9193306,2.81,active
15746,2,3,0,0,558,9193307,9193864,5.58,rest
15747,2,3,9,4,360,9193865,9194224,3.6,active
15748,2,3,0,0,501,9194225,9194725,5.01,rest
15749,2,3,9,5,262,9194726,9194987,2.62,active
15750,2,3,0,0,549,9194988,9195536,5.49,rest
15751,2,3,9,6,404,9195537,9195940,4.04,active
15752,2,3,0,0,445,9195941,9196385,4.45,rest
15753,2,3,9,7,391,9196386,9196776,3.91,active
15754,2,3,0,0,446,9196777,9197222,4.46,rest
15755,2,3,9,8,319,9197223,9197541,3.19,active
15756,2,3,0,0,508,9197542,9198049,5.08,rest
15757,2,3,9,9,358,9198050,9198407,3.58,active
15758,2,3,0,0,497,9198408,9198904,4.97,rest
15759,2,3,9,10,395,9198905,9199299,3.95,active
15760,2,3,0,0,1371,9199300,9200670,13.71,rest
15761,2,3,10,1,412,9200671,9201082,4.12,active
15762,2,3,0,0,431,9201083,9201513,4.31,rest
15763,2,3,10,2,309,9201514,9201822,3.09,active
15764,2,3,0,0,525,9201823,9202347,5.25,rest
15765,2,3,10,3,477,9202348,9202824,4.77,active
15766,2,3,0,0,351,9202825,9203175,3.51,rest
15767,2,3,10,4,361,9203176,9203536,3.61,active
15768,2,3,0,0,449,9203537,9203985,4.49,rest
15769,2,3,10,5,495,9203986,9204480,4.95,active
15770,2,3,0,0,441,9204481,9204921,4.41,rest
15771,2,3,10,6,394,9204922,9205315,3.94,active
15772,2,3,0,0,372,9205316,9205687,3.72,rest
15773,2,3,10,7,450,9205688,9206137,4.5,active
15774,2,3,0,0,425,9206138,9206562,4.25,rest
15775,2,3,10,8,401,9206563,9206963,4.01,active
15776,2,3,0,0,409,9206964,9207372,4.09,rest
15777,2,3,10,9,369,9207373,9207741,3.69,active
15778,2,3,0,0,449,9207742,9208190,4.49,rest
15779,2,3,10,10,417,9208191,9208607,4.17,active
15780,2,3,0,0,1935,9208608,9210542,19.35,rest
15781,2,3,11,1,398,9210543,9210940,3.98,active
15782,2,3,0,0,318,9210941,9211258,3.18,rest
15783,2,3,11,2,349,9211259,9211607,3.49,active
15784,2,3,0,0,522,9211608,9212129,5.22,rest
15785,2,3,11,3,421,9212130,9212550,4.21,active
15786,2,3,0,0,365,9212551,9212915,3.65,rest
15787,2,3,11,4,407,9212916,9213322,4.07,active
15788,2,3,0,0,497,9213323,9213819,4.97,rest
15789,2,3,11,5,352,9213820,9214171,3.52,active
15790,2,3,0,0,446,9214172,9214617,4.46,rest
15791,2,3,11,6,420,9214618,9215037,4.2,active
15792,2,3,0,0,394,9215038,9215431,3.94,rest
15793,2,3,11,7,453,9215432,9215884,4.53,active
15794,2,3,0,0,416,9215885,9216300,4.16,rest
15795,2,3,11,8,409,9216301,9216709,4.09,active
15796,2,3,0,0,426,9216710,9217135,4.26,rest
15797,2,3,11,9,442,9217136,9217577,4.42,active
15798,2,3,0,0,389,9217578,9217966,3.89,rest
15799,2,3,11,10,492,9217967,9218458,4.92,active
15800,2,3,0,0,4206,9218459,9222664,42.06,rest
15801,2,3,12,1,391,9222665,9223055,3.91,active
15802,2,3,0,0,415,9223056,9223470,4.15,rest
